,label,review
1491,0,taka diya cagol e full kinte partam taka gula nosto hoillo baller khabar toder motherchod hotel
1492,1,friend absolutely loved food gonna next favourite place loved service behavior place keep
1493,1,beef lover loved steak steak loved back
1494,1,well never usually give review thought dont review place would unfair amazing experience loved steak juicy spicy perfect steak must say
1495,1,great flavor steak done perfectly service good small chilled place worth price
1496,1,one sentence write review best steak town period
1497,1,best steak place dhaka rib eye steak done perfection quality meat sublime
1498,1,went last week friend tried ribeye awesome one best place dhaka steak
1499,1,good food lovely ambience warm hospitality
1500,1,loved steak fresh nicely cooked well behaved nice recommend others keep good work
1501,1,excellent food good service hope stay always like
1502,1,one best steak town tried bone rib eye top notch ambience soothing service brilliant staff go would suggest steak lover definitely drop try steak
1503,1,wonderful service friendly environment unique character food super definitely returning keep
1504,1,far best steak serving restaurant bd know fulfills customer expectation asked rare cooked sirloin steak delicious definitely visit wood house grill
1505,1,one best steakhouse town
1506,1,food sooooooooo yammy good best steak town loved environment keep
1507,1,best steak dhaka till rib eye absolutely mouth watering also mushroom dish super taste service behavior everything perfect best wish woodhouse grill may excel forever steak journey
1508,1,good food love place come place family
1509,1,good food taste awsome staff behavior also good
1510,1,great food even e veggie awesome gd service well complaint whatsoever pls maintain
1511,0,tomahawk steak last week looked incredible tasted disaster asked medium cooked well done service good cooked new one utter disappointment second one medium rare time meat really chewy mash sweet place small congested work hard improving cooking steak
1512,1,best place real steak lover owner nice staff gotta love tomahawk please bring rib
1513,1,absolutely exceptional would go far say get better steak dhaka strawberry cola must try impressed friendliness knowledge staff reasonable price amazing food definitely give place try happy
1514,1,far steak dhaka loved highly recommended
1515,1,loved best steak perfect sauce drink awesome hope guy keep
1516,1,loved food taste importantly service quality
1517,1,best steak town service also great
1518,1,best steak dhaka
1519,1,great steak loved
1520,1,steak lover steak test place really awesome fall love also perfect place coffee lover besides food hospitality interior decoration one word excellent
1521,1,brilliant food would highly recommend steak lover
1522,1,greeted pleasent attentive staff knowledgeable waiter giving suitable recommendation various cut steak presentation steak dish great spectacle got completely different style serving food found quality meet top class city even much better star rated hotel really enjoyed dinner wood house grill absolutely return family
1523,1,new era steak lover well decorated quality maintained good luck best wish new journey
1524,1,awesome taste highly recommended steak lover
1525,1,best steak town really amazing place must try
1526,1,steak fresh tender perfectly cooked sauce added rich savoury flavour appetiser delightfully different friendly staff cordial owner personally check quality food served woodhouse grill must visit want enjoy delicious steak
1527,1,went woodhouse grill today already experience steak bangladesh usual timid heart boosted morale entered venue little small neat clean employee cordial soft spoken well trained seen describing customer detail type cut dish side dish met owner little latter also cordial helpful taste st time asked pepper steak level cooking asked medium well done received food cut piece meat knife smooth put first piece mouth mmmmm delicious cooking well done owner observed food satisfied cooking level returned steak back served another steak cooked perfection medium well done incident depict sincere customer oriented fully satisfied wish go frequently remain committed regarding standard customer satisfaction doubt rise horizon viva woodhouse grill definitely recommend taste steak woodhouse grill
1528,1,awesome option steak lover try west texan style steak
1529,1,steak really good appetiser serve great portion meat one small feedback need reduce amount pepper steak big thumb
1530,1,finest steakhouse dhaka would highly recommend west texan style steak
1531,1,want steak got place right steak really juicy done way supposed done totally recommended food service
1532,1,visit served absolutely tender juicy steak well cooked grilled vegetable real steak sauce bonus butter sauce everything cooked perfection place order show piece meat cut great thing real steak lover owner gave u brief steak making clear one ordering summary perfect steakhouse original recipe highly recommended real steak lover
1533,1,people love authentic steak must try taste ambience value money
1534,1,awesome
1535,1,best luck good food good place steak perfectly done
1536,1,good bye pitgril gonna next favorite steak house place steak awesome must try
1537,1,must visit place steak lover best show cut ordered grilling dope loved
1538,1,new favorite steak place everything extraordinarily delicious appetizer steak rib eye serloin side dish potato capsicum rib eye serloin full flavor tender cooked perfection office come back definitely
1539,1,try food quality awesome u go always
1540,0,went today iftar time ordered iftar platter serve panna cota included picture given page list fruit salad served two piece malta name fruit salad ordered five platter served three raita salad platter regular customer restaurant say quality restaurant decreasing rice well cooked vegetable tasteless
